Symbol,Date,Open,High,Low,Close,Volume
ADANIPORTS.NS,2024-08-29,1472.050048828125,1483.0,1452.5999755859375,1476.050048828125,3359850
ADANIPORTS.NS,2024-08-30,1480.949951171875,1487.0,1466.0,1481.9000244140625,1996592
ADANIPORTS.NS,2024-09-02,1490.0,1499.5,1478.800048828125,1494.5,2054244
ADANIPORTS.NS,2024-09-03,1494.5,1498.0999755859375,1476.5999755859375,1479.550048828125,882478
ADANIPORTS.NS,2024-09-04,1472.0,1475.1500244140625,1461.050048828125,1472.0999755859375,1122071
ADANIPORTS.NS,2024-09-05,1476.75,1476.800048828125,1463.0,1465.550048828125,959956
ADANIPORTS.NS,2024-09-06,1465.5999755859375,1468.75,1427.550048828125,1442.4000244140625,3340767
ADANIPORTS.NS,2024-09-09,1431.0,1441.5999755859375,1411.0,1435.9000244140625,1621371
ADANIPORTS.NS,2024-09-10,1439.0,1464.0,1435.0,1453.4000244140625,1542798
ADANIPORTS.NS,2024-09-11,1454.949951171875,1457.8499755859375,1425.0999755859375,1430.5999755859375,1637596
ADANIPORTS.NS,2024-09-12,1444.0,1475.0,1440.199951171875,1472.5999755859375,4003674
ADANIPORTS.NS,2024-09-13,1472.949951171875,1475.6500244140625,1450.0,1452.0999755859375,1683544
ADANIPORTS.NS,2024-09-16,1455.0999755859375,1461.1500244140625,1438.800048828125,1440.699951171875,1673805
ADANIPORTS.NS,2024-09-17,1442.800048828125,1445.0,1420.0999755859375,1426.5999755859375,1321316
ADANIPORTS.NS,2024-09-18,1430.0,1439.25,1415.050048828125,1428.800048828125,1421406
ADANIPORTS.NS,2024-09-19,1433.0,1438.0,1394.449951171875,1408.199951171875,2072872
ADANIPORTS.NS,2024-09-20,1418.949951171875,1453.050048828125,1409.199951171875,1438.699951171875,4407151
ADANIPORTS.NS,2024-09-23,1448.0,1458.949951171875,1443.8499755859375,1456.1500244140625,1139915
ADANIPORTS.NS,2024-09-24,1456.1500244140625,1465.8499755859375,1447.0,1456.6500244140625,1537307
ADANIPORTS.NS,2024-09-25,1459.0,1464.0,1438.199951171875,1452.550048828125,1227806
ADANIPORTS.NS,2024-09-26,1456.8499755859375,1475.75,1448.0,1472.5999755859375,2066994
ADANIPORTS.NS,2024-09-27,1485.0,1485.0,1452.449951171875,1456.699951171875,2694100
ADANIPORTS.NS,2024-09-30,1456.699951171875,1468.75,1444.0,1448.199951171875,2042408
ADANIPORTS.NS,2024-10-01,1448.199951171875,1472.8499755859375,1448.0,1467.5,1687795
ADANIPORTS.NS,2024-10-03,1452.75,1469.0,1414.199951171875,1425.199951171875,3967953
ADANIPORTS.NS,2024-10-04,1424.800048828125,1446.4000244140625,1404.199951171875,1413.699951171875,2611371
ADANIPORTS.NS,2024-10-07,1410.0,1423.9000244140625,1337.0,1355.199951171875,4531821
ADANIPORTS.NS,2024-10-08,1342.0,1424.3499755859375,1342.0,1418.550048828125,3031170
ADANIPORTS.NS,2024-10-09,1424.75,1432.949951171875,1404.3499755859375,1408.1500244140625,1507508
ADANIPORTS.NS,2024-10-10,1417.0,1430.050048828125,1406.8499755859375,1417.199951171875,1628495
ADANIPORTS.NS,2024-10-11,1415.199951171875,1426.8499755859375,1405.199951171875,1408.25,1158809
ADANIPORTS.NS,2024-10-14,1418.0,1426.0,1407.1500244140625,1410.300048828125,762384
ADANIPORTS.NS,2024-10-15,1415.949951171875,1424.699951171875,1407.0,1420.300048828125,1018477
ADANIPORTS.NS,2024-10-16,1418.0,1418.4000244140625,1392.0,1403.800048828125,1450465
ADANIPORTS.NS,2024-10-17,1403.800048828125,1408.0,1387.550048828125,1394.699951171875,1418861
ADANIPORTS.NS,2024-10-18,1389.0,1410.550048828125,1376.0,1405.5999755859375,1290065
ADANIPORTS.NS,2024-10-21,1409.9000244140625,1412.9000244140625,1371.300048828125,1375.5,1644382
ADANIPORTS.NS,2024-10-22,1374.699951171875,1387.0999755859375,1353.9000244140625,1362.8499755859375,2467299
ADANIPORTS.NS,2024-10-23,1362.800048828125,1370.800048828125,1335.199951171875,1340.449951171875,1916219
ADANIPORTS.NS,2024-10-24,1345.0,1359.0,1336.199951171875,1354.4000244140625,1115993
ADANIPORTS.NS,2024-10-25,1360.0,1368.0,1304.1500244140625,1318.699951171875,2078274
ADANIPORTS.NS,2024-10-28,1326.8499755859375,1364.0999755859375,1303.1500244140625,1352.199951171875,2126411
ADANIPORTS.NS,2024-10-29,1364.699951171875,1377.449951171875,1322.0,1372.699951171875,3790528
ADANIPORTS.NS,2024-10-30,1379.949951171875,1414.9000244140625,1358.050048828125,1396.199951171875,2526884
ADANIPORTS.NS,2024-10-31,1407.949951171875,1408.0,1372.0999755859375,1375.949951171875,1891761
ADANIPORTS.NS,2024-11-01,1386.5,1397.949951171875,1378.4000244140625,1394.4000244140625,243881
ADANIPORTS.NS,2024-11-04,1394.199951171875,1395.0,1336.0,1349.25,1700308
ADANIPORTS.NS,2024-11-05,1350.0,1353.050048828125,1295.9000244140625,1329.3499755859375,4852958
ADANIPORTS.NS,2024-11-06,1330.0,1382.0,1315.199951171875,1370.0,3645515
ADANIPORTS.NS,2024-11-07,1372.949951171875,1372.949951171875,1350.0,1353.0999755859375,1292794
ADANIPORTS.NS,2024-11-08,1353.0999755859375,1367.300048828125,1338.5999755859375,1362.0999755859375,1400491
ADANIPORTS.NS,2024-11-11,1355.0999755859375,1357.949951171875,1339.050048828125,1347.9000244140625,1269498
ADANIPORTS.NS,2024-11-12,1348.050048828125,1354.800048828125,1320.0,1326.0,1038042
ADANIPORTS.NS,2024-11-13,1322.0,1329.25,1284.8499755859375,1287.9000244140625,1437072
ADANIPORTS.NS,2024-11-14,1289.949951171875,1296.6500244140625,1260.6500244140625,1264.550048828125,2963013
